isoo,isod,Nijl,Nijh,dums
CAF,BLR,0,0,0
CAF,BLZ,0,0,0
CAF,BOL,0,0,0
CAF,BRA,0,0,0
CAF,BRB,0,0,0
CAF,BRN,0,0,0
CAF,BTN,0,0,0
CAF,BWA,0,0,0
CAF,CAF,1734680,16754,1
CAF,CAN,0,135,0
CAF,CHE,0,0,0
CAF,CHL,0,0,0
CAF,CHN,0,0,0
CAF,CIV,0,0,0
CAF,CMR,0,0,0
CAF,COG,0,0,0
CAF,COL,0,0,0
CAF,COM,0,0,0
CAF,CPV,0,0,0
CAF,CRI,0,0,0
CAF,CUB,0,0,0
CAF,CYP,0,0,0
CAF,CZE,0,1,0
CAF,DEU,0,0,0
CAF,DJI,0,0,0
CAF,DNK,2,1,0
CAF,DOM,0,0,0
CAF,DZA,0,0,0
CAF,ECU,0,0,0
CAF,EGY,0,0,0
CAF,ERI,0,0,0
CAF,ESP,140,15,0
CAF,EST,0,0,0
CAF,ETH,0,0,0
CAF,FIN,0,0,0
CAF,FJI,0,0,0
CAF,FRA,7159,4822,0
CAF,FSM,0,0,0
CAF,GAB,0,0,0
CAF,GBR,72,66,0
CAF,GEO,0,0,0
CAF,GHA,0,0,0
CAF,GIN,0,0,0
CAF,GMB,0,0,0
CAF,GNB,0,0,0
CAF,GNQ,0,0,0
CAF,GRC,215,128,0
CAF,GRD,0,0,0
CAF,GTM,0,0,0
CAF,GUY,0,0,0
CAF,HND,0,0,0
CAF,HRV,0,0,0
CAF,HTI,0,0,0
CAF,HUN,4,2,0
CAF,IDN,0,0,0
CAF,IND,0,0,0
CAF,IRL,1,1,0
CAF,IRN,0,0,0
CAF,IRQ,0,0,0
CAF,ISL,0,0,0
CAF,ISR,0,0,0
CAF,ITA,153,46,0
CAF,JAM,0,0,0
CAF,JOR,0,0,0
CAF,JPN,2,2,0
CAF,KAZ,0,0,0
CAF,KEN,0,0,0
CAF,KGZ,0,0,0
CAF,KHM,0,0,0
CAF,KWT,0,0,0
CAF,LAO,0,0,0
CAF,LBN,0,0,0
CAF,LBR,0,0,0
CAF,LBY,0,0,0
CAF,LCA,0,0,0
CAF,LKA,0,0,0
CAF,LSO,0,0,0
CAF,LTU,0,0,0
CAF,LUX,4,1,0
CAF,LVA,0,0,0
CAF,MAR,0,0,0
CAF,MDA,0,0,0
CAF,MDG,0,0,0
CAF,MDV,0,0,0
CAF,MEX,0,0,0
CAF,MKD,0,0,0
CAF,MLI,0,0,0
CAF,MLT,0,0,0
CAF,MMR,0,0,0
CAF,MNG,0,0,0
CAF,MOZ,0,0,0
CAF,MRT,0,0,0
CAF,MUS,0,0,0
CAF,MWI,0,0,0
CAF,MYS,0,0,0
CAF,NAM,0,0,0
CAF,NER,0,0,0
CAF,NGA,0,0,0
CAF,NIC,0,0,0
CAF,NLD,94,18,0
CAF,NOR,5,0,0
CAF,NPL,0,0,0
CAF,NZL,0,0,0
CAF,OMN,0,0,0
CAF,PAK,0,0,0
CAF,PAN,0,0,0
CAF,PER,0,0,0
CAF,PHL,0,0,0
CAF,PNG,0,0,0
CAF,POL,9,0,0
CAF,PRT,57,54,0
CAF,PRY,0,0,0
CAF,QAT,0,0,0
CAF,ROM,0,0,0
CAF,RWA,0,0,0
CAF,SAU,0,0,0
CAF,SDN,0,0,0
CAF,SEN,0,0,0
CAF,SGP,0,0,0
CAF,SLB,0,0,0
CAF,SLE,0,0,0
CAF,SLV,0,0,0
CAF,SOM,0,0,0
CAF,SRB,0,0,0
CAF,STP,0,0,0
CAF,SUR,0,0,0
CAF,SVK,1,1,0
CAF,SVN,34,3,0
CAF,SWE,15,10,0
CAF,SWZ,0,0,0
CAF,SYR,0,0,0
CAF,TCD,0,0,0
CAF,TGO,0,0,0
CAF,THA,0,0,0
CAF,TJK,0,0,0
CAF,TKM,0,0,0
CAF,TON,0,0,0
CAF,TTO,0,0,0
CAF,TUN,0,0,0
CAF,TUR,0,0,0
CAF,TZA,0,0,0
CAF,UGA,0,0,0
CAF,UKR,0,0,0
CAF,URY,0,0,0
CAF,USA,745,227,0
CAF,UZB,0,0,0
CAF,VCT,0,0,0
CAF,VEN,0,0,0
CAF,VNM,0,0,0
CAF,VUT,0,0,0
CAF,WSM,0,0,0
CAF,YEM,0,0,0
CAF,ZAF,0,0,0
CAF,ZAR,0,0,0
CAF,ZMB,0,0,0
CAF,ZWE,0,0,0
CAN,AFG,0,0,0
CAN,AGO,0,0,0
CAN,ALB,0,0,0
CAN,ARE,0,0,0
CAN,ARG,0,0,0
CAN,ARM,0,0,0
CAN,AUS,10527,19759,0
CAN,AUT,0,0,0
CAN,AZE,0,0,0
CAN,BDI,0,0,0
CAN,BEL,1048,1055,0
CAN,BEN,0,0,0
CAN,BFA,0,0,0
CAN,BGD,0,0,0
CAN,BGR,0,0,0
CAN,BHR,0,0,0
CAN,BHS,0,0,0
CAN,BIH,0,0,0
CAN,BLR,0,0,0
CAN,BLZ,0,0,0
CAN,BOL,0,0,0
CAN,BRA,0,0,0
CAN,BRB,0,0,0
CAN,BRN,0,0,0
CAN,BTN,0,0,0
CAN,BWA,0,0,0
CAN,CAF,0,0,0
CAN,CAN,11960301,11822846,1
CAN,CHE,3108,6655,0
CAN,CHL,20,1509,0
CAN,CHN,0,0,0
CAN,CIV,0,0,0
CAN,CMR,0,0,0
CAN,COG,0,0,0
CAN,COL,0,0,0
CAN,COM,0,0,0
CAN,CPV,0,0,0
CAN,CRI,0,0,0
CAN,CUB,0,0,0
CAN,CYP,0,0,0
CAN,CZE,106,253,0
CAN,DEU,0,0,0
CAN,DJI,0,0,0
CAN,DNK,1254,978,0
CAN,DOM,0,0,0
CAN,DZA,0,0,0
CAN,ECU,0,0,0
CAN,EGY,0,0,0
CAN,ERI,0,0,0
CAN,ESP,1595,3515,0
CAN,EST,17,53,0
CAN,ETH,0,0,0
CAN,FIN,760,432,0
CAN,FJI,0,0,0
CAN,FRA,6535,11046,0
CAN,FSM,0,0,0
CAN,GAB,0,0,0
CAN,GBR,25329,41802,0
CAN,GEO,0,0,0
CAN,GHA,0,0,0
CAN,GIN,0,0,0
CAN,GMB,0,0,0
CAN,GNB,0,0,0
CAN,GNQ,0,0,0
CAN,GRC,7233,4545,0
CAN,GRD,0,0,0
CAN,GTM,0,0,0
CAN,GUY,0,0,0
CAN,HND,0,0,0
CAN,HRV,0,0,0
CAN,HTI,0,0,0
CAN,HUN,319,299,0
CAN,IDN,0,0,0
CAN,IND,0,0,0
CAN,IRL,1103,2353,0
CAN,IRN,0,0,0
CAN,IRQ,0,0,0
CAN,ISL,59,93,0
CAN,ISR,0,0,0
CAN,ITA,17662,4722,0
CAN,JAM,0,0,0
CAN,JOR,0,0,0
CAN,JPN,620,3943,0
CAN,KAZ,0,0,0
CAN,KEN,0,0,0
CAN,KGZ,0,0,0
CAN,KHM,0,0,0
CAN,KWT,0,0,0
CAN,LAO,0,0,0
CAN,LBN,0,0,0
CAN,LBR,0,0,0
CAN,LBY,0,0,0
CAN,LCA,0,0,0
CAN,LKA,0,0,0
CAN,LSO,0,0,0
CAN,LTU,0,0,0
CAN,LUX,82,223,0
CAN,LVA,18,56,0
CAN,MAR,0,0,0
CAN,MDA,0,0,0
CAN,MDG,0,0,0
CAN,MDV,0,0,0
CAN,MEX,3840,2724,0
CAN,MKD,0,0,0
CAN,MLI,0,0,0
CAN,MLT,0,0,0
CAN,MMR,0,0,0
CAN,MNG,0,0,0
CAN,MOZ,0,0,0
CAN,MRT,0,0,0
CAN,MUS,0,0,0
CAN,MWI,0,0,0
CAN,MYS,0,0,0
CAN,NAM,0,0,0
CAN,NER,0,0,0
CAN,NGA,0,0,0
CAN,NIC,0,0,0
CAN,NLD,3956,3563,0
CAN,NOR,962,1183,0
CAN,NPL,0,0,0
CAN,NZL,2532,5208,0
CAN,OMN,0,0,0
CAN,PAK,0,0,0
CAN,PAN,0,0,0
CAN,PER,0,0,0
CAN,PHL,0,0,0
CAN,PNG,0,0,0
CAN,POL,155,248,0
CAN,PRT,2747,2158,0
CAN,PRY,0,0,0
CAN,QAT,0,0,0
CAN,ROM,0,0,0
CAN,RWA,0,0,0
CAN,SAU,0,0,0
CAN,SDN,0,0,0
CAN,SEN,0,0,0
CAN,SGP,0,0,0
CAN,SLB,0,0,0
CAN,SLE,0,0,0
CAN,SLV,0,0,0
CAN,SOM,0,0,0
CAN,SRB,0,0,0
CAN,STP,0,0,0
CAN,SUR,0,0,0
CAN,SVK,75,42,0
CAN,SVN,228,120,0
CAN,SWE,890,1325,0
CAN,SWZ,0,0,0
CAN,SYR,0,0,0
CAN,TCD,0,0,0
CAN,TGO,0,0,0
CAN,THA,0,0,0
CAN,TJK,0,0,0
CAN,TKM,0,0,0
CAN,TON,0,0,0
CAN,TTO,0,0,0
CAN,TUN,0,0,0
CAN,TUR,0,0,0
CAN,TZA,0,0,0
CAN,UGA,0,0,0
CAN,UKR,0,0,0
CAN,URY,0,0,0
CAN,USA,402457,406729,0
CAN,UZB,0,0,0
CAN,VCT,0,0,0
CAN,VEN,0,0,0
CAN,VNM,0,0,0
CAN,VUT,0,0,0
CAN,WSM,0,0,0
CAN,YEM,0,0,0
CAN,ZAF,0,0,0
CAN,ZAR,0,0,0
CAN,ZMB,0,0,0
CAN,ZWE,0,0,0
CHE,AFG,0,0,0
CHE,AGO,0,0,0
CHE,ALB,0,0,0
CHE,ARE,0,0,0
CHE,ARG,0,0,0
CHE,ARM,0,0,0
CHE,AUS,4478,4466,0
CHE,AUT,7594,0,0
CHE,AZE,0,0,0
CHE,BDI,0,0,0
CHE,BEL,1335,1276,0
CHE,BEN,0,0,0
CHE,BFA,0,0,0
CHE,BGD,0,0,0
CHE,BGR,0,0,0
CHE,BHR,0,0,0
CHE,BHS,0,0,0
CHE,BIH,0,0,0
CHE,BLR,0,0,0
CHE,BLZ,0,0,0
CHE,BOL,0,0,0
CHE,BRA,0,0,0
CHE,BRB,0,0,0
CHE,BRN,0,0,0
CHE,BTN,0,0,0
CHE,BWA,0,0,0
CHE,CAF,0,0,0
CHE,CAN,6890,10815,0
CHE,CHE,4531521,1196416,1
CHE,CHL,0,0,0
CHE,CHN,0,0,0
CHE,CIV,0,0,0
CHE,CMR,0,0,0
CHE,COG,0,0,0
CHE,COL,0,0,0
CHE,COM,0,0,0
CHE,CPV,0,0,0
CHE,CRI,0,0,0
CHE,CUB,0,0,0
CHE,CYP,0,0,0
CHE,CZE,183,135,0
CHE,DEU,0,5131,0
CHE,DJI,0,0,0
CHE,DNK,756,660,0
CHE,DOM,0,0,0
CHE,DZA,0,0,0
CHE,ECU,0,0,0
CHE,EGY,0,0,0
CHE,ERI,0,0,0
CHE,ESP,28115,21565,0
CHE,EST,5,13,0
CHE,ETH,0,0,0
CHE,FIN,416,217,0
CHE,FJI,0,0,0
CHE,FRA,40486,22997,0
CHE,FSM,0,0,0
CHE,GAB,0,0,0
CHE,GBR,5030,9262,0
CHE,GEO,0,0,0
CHE,GHA,0,0,0
CHE,GIN,0,0,0
CHE,GMB,0,0,0
CHE,GNB,0,0,0
CHE,GNQ,0,0,0
CHE,GRC,2034,1268,0
CHE,GRD,0,0,0
CHE,GTM,0,0,0
CHE,GUY,0,0,0
CHE,HND,0,0,0
CHE,HRV,0,0,0
CHE,HTI,0,0,0
CHE,HUN,754,242,0
CHE,IDN,0,0,0
CHE,IND,0,0,0
CHE,IRL,288,440,0
CHE,IRN,0,0,0
CHE,IRQ,0,0,0
CHE,ISL,46,35,0
CHE,ISR,0,0,0
CHE,ITA,151893,22870,0
CHE,JAM,0,0,0
CHE,JOR,0,0,0
CHE,JPN,86,418,0
CHE,KAZ,0,0,0
CHE,KEN,0,0,0
CHE,KGZ,0,0,0
CHE,KHM,0,0,0
CHE,KWT,0,0,0
CHE,LAO,0,0,0
CHE,LBN,0,0,0
CHE,LBR,0,0,0
CHE,LBY,0,0,0
CHE,LCA,0,0,0
CHE,LKA,0,0,0
CHE,LSO,0,0,0
CHE,LTU,0,0,0
CHE,LUX,297,269,0
CHE,LVA,10,3,0
CHE,MAR,0,0,0
CHE,MDA,0,0,0
CHE,MDG,0,0,0
CHE,MDV,0,0,0
CHE,MEX,614,562,0
CHE,MKD,0,0,0
CHE,MLI,0,0,0
CHE,MLT,0,0,0
CHE,MMR,0,0,0
CHE,MNG,0,0,0
CHE,MOZ,0,0,0
CHE,MRT,0,0,0
CHE,MUS,0,0,0
CHE,MWI,0,0,0
CHE,MYS,0,0,0
CHE,NAM,0,0,0
CHE,NER,0,0,0
CHE,NGA,0,0,0
CHE,NIC,0,0,0
CHE,NLD,2902,1978,0
CHE,NOR,591,790,0
CHE,NPL,0,0,0
CHE,NZL,777,1578,0
CHE,OMN,0,0,0
CHE,PAK,0,0,0
CHE,PAN,0,0,0
CHE,PER,0,0,0
CHE,PHL,0,0,0
CHE,PNG,0,0,0
CHE,POL,129,100,0
CHE,PRT,1877,1126,0
CHE,PRY,0,0,0
CHE,QAT,0,0,0
CHE,ROM,0,0,0
CHE,RWA,0,0,0
CHE,SAU,0,0,0
CHE,SDN,0,0,0
CHE,SEN,0,0,0
CHE,SGP,0,0,0
CHE,SLB,0,0,0
CHE,SLE,0,0,0
CHE,SLV,0,0,0
CHE,SOM,0,0,0
CHE,SRB,0,0,0
CHE,STP,0,0,0
CHE,SUR,0,0,0
CHE,SVK,62,23,0
CHE,SVN,559,210,0
CHE,SWE,1085,985,0
CHE,SWZ,0,0,0
CHE,SYR,0,0,0
CHE,TCD,0,0,0
CHE,TGO,0,0,0
CHE,THA,0,0,0
CHE,TJK,0,0,0
CHE,TKM,0,0,0
CHE,TON,0,0,0
CHE,TTO,0,0,0
CHE,TUN,0,0,0
CHE,TUR,3272,2135,0
CHE,TZA,0,0,0
CHE,UGA,0,0,0
CHE,UKR,0,0,0
CHE,URY,0,0,0
CHE,USA,14505,25664,0
CHE,UZB,0,0,0
CHE,VCT,0,0,0
CHE,VEN,0,0,0
CHE,VNM,0,0,0
CHE,VUT,0,0,0
CHE,WSM,0,0,0
CHE,YEM,0,0,0
CHE,ZAF,0,0,0
CHE,ZAR,0,0,0
CHE,ZMB,0,0,0
CHE,ZWE,0,0,0
CHL,AFG,0,0,0
CHL,AGO,0,0,0
CHL,ALB,0,0,0
CHL,ARE,0,0,0
CHL,ARG,0,0,0
CHL,ARM,0,0,0
CHL,AUS,13733,4613,0
CHL,AUT,0,0,0
CHL,AZE,0,0,0
CHL,BDI,0,0,0
CHL,BEL,1788,659,0
CHL,BEN,0,0,0
CHL,BFA,0,0,0
CHL,BGD,0,0,0
CHL,BGR,0,0,0
CHL,BHR,0,0,0
CHL,BHS,0,0,0
CHL,BIH,0,0,0
CHL,BLR,0,0,0
CHL,BLZ,0,0,0
CHL,BOL,0,0,0
CHL,BRA,0,0,0
CHL,BRB,0,0,0
CHL,BRN,0,0,0
CHL,BTN,0,0,0
CHL,BWA,0,0,0
CHL,CAF,0,0,0
CHL,CAN,11685,8030,0
CHL,CHE,3045,1260,0
CHL,CHL,8321865,1279849,1
CHL,CHN,0,0,0
CHL,CIV,0,0,0
CHL,CMR,0,0,0
CHL,COG,0,0,0
CHL,COL,0,0,0
CHL,COM,0,0,0
CHL,CPV,0,0,0
CHL,CRI,0,0,0
CHL,CUB,0,0,0
CHL,CYP,0,0,0
CHL,CZE,24,27,0
CHL,DEU,0,0,0
CHL,DJI,0,0,0
CHL,DNK,706,265,0
CHL,DOM,0,0,0
CHL,DZA,0,0,0
CHL,ECU,0,0,0
CHL,EGY,0,0,0
CHL,ERI,0,0,0
CHL,ESP,32265,13157,0
CHL,EST,1,4,0
CHL,ETH,0,0,0
CHL,FIN,207,67,0
CHL,FJI,0,0,0
CHL,FRA,5785,3420,0
CHL,FSM,0,0,0
CHL,GAB,0,0,0
CHL,GBR,2206,2523,0
CHL,GEO,0,0,0
CHL,GHA,0,0,0
CHL,GIN,0,0,0
CHL,GMB,0,0,0
CHL,GNB,0,0,0
CHL,GNQ,0,0,0
CHL,GRC,257,57,0
CHL,GRD,0,0,0
CHL,GTM,0,0,0
CHL,GUY,0,0,0
CHL,HND,0,0,0
CHL,HRV,0,0,0
CHL,HTI,0,0,0
CHL,HUN,44,37,0
CHL,IDN,0,0,0
CHL,IND,0,0,0
CHL,IRL,102,96,0
CHL,IRN,0,0,0
CHL,IRQ,0,0,0
CHL,ISL,35,10,0
CHL,ISR,0,0,0
CHL,ITA,7209,1143,0
CHL,JAM,0,0,0
CHL,JOR,0,0,0
CHL,JPN,168,83,0
CHL,KAZ,0,0,0
CHL,KEN,0,0,0
CHL,KGZ,0,0,0
CHL,KHM,0,0,0
CHL,KWT,0,0,0
CHL,LAO,0,0,0
CHL,LBN,0,0,0
CHL,LBR,0,0,0
CHL,LBY,0,0,0
CHL,LCA,0,0,0
CHL,LKA,0,0,0
CHL,LSO,0,0,0
CHL,LTU,0,0,0
CHL,LUX,57,26,0
CHL,LVA,3,1,0
CHL,MAR,0,0,0
CHL,MDA,0,0,0
CHL,MDG,0,0,0
CHL,MDV,0,0,0
CHL,MEX,2007,1744,0
CHL,MKD,0,0,0
CHL,MLI,0,0,0
CHL,MLT,0,0,0
CHL,MMR,0,0,0
CHL,MNG,0,0,0
CHL,MOZ,0,0,0
CHL,MRT,0,0,0
CHL,MUS,0,0,0
CHL,MWI,0,0,0
CHL,MYS,0,0,0
CHL,NAM,0,0,0
CHL,NER,0,0,0
CHL,NGA,0,0,0
CHL,NIC,0,0,0
CHL,NLD,2339,792,0
CHL,NOR,3525,1002,0
CHL,NPL,0,0,0
CHL,NZL,846,561,0
CHL,OMN,0,0,0
CHL,PAK,0,0,0
CHL,PAN,0,0,0
CHL,PER,0,0,0
CHL,PHL,0,0,0
CHL,PNG,0,0,0
CHL,POL,0,24,0
CHL,PRT,106,72,0
CHL,PRY,0,0,0
CHL,QAT,0,0,0
CHL,ROM,0,0,0
CHL,RWA,0,0,0
CHL,SAU,0,0,0
CHL,SDN,0,0,0
CHL,SEN,0,0,0
CHL,SGP,0,0,0
CHL,SLB,0,0,0
CHL,SLE,0,0,0
CHL,SLV,0,0,0
CHL,SOM,0,0,0
CHL,SRB,0,0,0
CHL,STP,0,0,0
CHL,SUR,0,0,0
CHL,SVK,7,4,0
CHL,SVN,19,6,0
CHL,SWE,20055,3609,0
CHL,SWZ,0,0,0
CHL,SYR,0,0,0
CHL,TCD,0,0,0
CHL,TGO,0,0,0
CHL,THA,0,0,0
CHL,TJK,0,0,0
CHL,TKM,0,0,0
CHL,TON,0,0,0
CHL,TTO,0,0,0
CHL,TUN,0,0,0
CHL,TUR,0,0,0
CHL,TZA,0,0,0
CHL,UGA,0,0,0
CHL,UKR,0,0,0
CHL,URY,0,0,0
CHL,USA,45496,23647,0
CHL,UZB,0,0,0
CHL,VCT,0,0,0
CHL,VEN,0,0,0
CHL,VNM,0,0,0
CHL,VUT,0,0,0
CHL,WSM,0,0,0
CHL,YEM,0,0,0
CHL,ZAF,0,0,0
CHL,ZAR,0,0,0
CHL,ZMB,0,0,0
CHL,ZWE,0,0,0
CHN,AFG,0,0,0
CHN,AGO,0,0,0
CHN,ALB,0,0,0
CHN,ARE,0,0,0
CHN,ARG,0,0,0
CHN,ARM,0,0,0
CHN,AUS,102934,139118,0
CHN,AUT,7811,0,0
CHN,AZE,0,0,0
CHN,BDI,0,0,0
CHN,BEL,4496,2540,0
CHN,BEN,0,0,0
CHN,BFA,0,0,0
CHN,BGD,0,0,0
CHN,BGR,0,0,0
CHN,BHR,0,0,0
CHN,BHS,0,0,0
CHN,BIH,0,0,0
CHN,BLR,0,0,0
CHN,BLZ,0,0,0
CHN,BOL,0,0,0
CHN,BRA,0,0,0
CHN,BRB,0,0,0
CHN,BRN,0,0,0
CHN,BTN,0,0,0
CHN,BWA,0,0,0
CHN,CAF,0,0,0
CHN,CAN,200175,273910,0
CHN,CHE,3247,5250,0
CHN,CHL,410,1936,0
CHN,CHN,753190233,66460859,1
CHN,CIV,0,0,0
CHN,CMR,0,0,0
CHN,COG,0,0,0
CHN,COL,0,0,0
CHN,COM,0,0,0
CHN,CPV,0,0,0
CHN,CRI,0,0,0
CHN,CUB,0,0,0
CHN,CYP,0,0,0
CHN,CZE,1876,675,0
CHN,DEU,6268,29047,0
CHN,DJI,0,0,0
CHN,DNK,1968,2100,0
CHN,DOM,0,0,0
CHN,DZA,0,0,0
CHN,ECU,0,0,0
CHN,EGY,0,0,0
CHN,ERI,0,0,0
CHN,ESP,48345,8105,0
CHN,EST,40,101,0
CHN,ETH,0,0,0
CHN,FIN,2971,1880,0
CHN,FJI,0,0,0
CHN,FRA,38264,24282,0
CHN,FSM,0,0,0
CHN,GAB,0,0,0
CHN,GBR,86280,93082,0
CHN,GEO,0,0,0
CHN,GHA,0,0,0
CHN,GIN,0,0,0
CHN,GMB,0,0,0
CHN,GNB,0,0,0
CHN,GNQ,0,0,0
CHN,GRC,2625,293,0
CHN,GRD,0,0,0
CHN,GTM,0,0,0
CHN,GUY,0,0,0
CHN,HND,0,0,0
CHN,HRV,0,0,0
CHN,HTI,0,0,0
CHN,HUN,5177,1799,0
CHN,IDN,0,0,0
CHN,IND,0,0,0
CHN,IRL,4106,3879,0
CHN,IRN,0,0,0
CHN,IRQ,0,0,0
CHN,ISL,154,119,0
CHN,ISR,0,0,0
CHN,ITA,114246,6163,0
CHN,JAM,0,0,0
CHN,JOR,0,0,0
CHN,JPN,136459,92968,0
CHN,KAZ,0,0,0
CHN,KEN,0,0,0
CHN,KGZ,0,0,0
CHN,KHM,0,0,0
CHN,KWT,0,0,0
CHN,LAO,0,0,0
CHN,LBN,0,0,0
CHN,LBR,0,0,0
CHN,LBY,0,0,0
CHN,LCA,0,0,0
CHN,LKA,0,0,0
CHN,LSO,0,0,0
CHN,LTU,0,0,0
CHN,LUX,708,331,0
CHN,LVA,127,81,0
CHN,MAR,0,0,0
CHN,MDA,0,0,0
CHN,MDG,0,0,0
CHN,MDV,0,0,0
CHN,MEX,4188,694,0
CHN,MKD,0,0,0
CHN,MLI,0,0,0
CHN,MLT,0,0,0
CHN,MMR,0,0,0
CHN,MNG,0,0,0
CHN,MOZ,0,0,0
CHN,MRT,0,0,0
CHN,MUS,0,0,0
CHN,MWI,0,0,0
CHN,MYS,0,0,0
CHN,NAM,0,0,0
CHN,NER,0,0,0
CHN,NGA,0,0,0
CHN,NIC,0,0,0
CHN,NLD,7533,4377,0
CHN,NOR,2363,2212,0
CHN,NPL,0,0,0
CHN,NZL,34317,31221,0
CHN,OMN,0,0,0
CHN,PAK,0,0,0
CHN,PAN,0,0,0
CHN,PER,0,0,0
CHN,PHL,0,0,0
CHN,PNG,0,0,0
CHN,POL,666,322,0
CHN,PRT,8537,1121,0
CHN,PRY,0,0,0
CHN,QAT,0,0,0
CHN,ROM,0,0,0
CHN,RWA,0,0,0
CHN,SAU,0,0,0
CHN,SDN,0,0,0
CHN,SEN,0,0,0
CHN,SGP,0,0,0
CHN,SLB,0,0,0
CHN,SLE,0,0,0
CHN,SLV,0,0,0
CHN,SOM,0,0,0
CHN,SRB,0,0,0
CHN,STP,0,0,0
CHN,SUR,0,0,0
CHN,SVK,299,84,0
CHN,SVN,534,36,0
CHN,SWE,4650,8005,0
CHN,SWZ,0,0,0
CHN,SYR,0,0,0
CHN,TCD,0,0,0
CHN,TGO,0,0,0
CHN,THA,0,0,0
CHN,TJK,0,0,0
CHN,TKM,0,0,0
CHN,TON,0,0,0
CHN,TTO,0,0,0
CHN,TUN,0,0,0
CHN,TUR,733,1311,0
CHN,TZA,0,0,0
CHN,UGA,0,0,0
CHN,UKR,0,0,0
CHN,URY,0,0,0
CHN,USA,634870,624392,0
CHN,UZB,0,0,0
CHN,VCT,0,0,0
CHN,VEN,0,0,0
CHN,VNM,0,0,0
CHN,VUT,0,0,0
CHN,WSM,0,0,0
CHN,YEM,0,0,0
CHN,ZAF,0,0,0
CHN,ZAR,0,0,0
CHN,ZMB,0,0,0
CHN,ZWE,0,0,0
CIV,AFG,0,0,0
CIV,AGO,0,0,0
CIV,ALB,0,0,0
CIV,ARE,0,0,0
CIV,ARG,0,0,0
CIV,ARM,0,0,0
CIV,AUS,54,60,0
CIV,AUT,0,0,0
CIV,AZE,0,0,0
CIV,BDI,0,0,0
CIV,BEL,1413,675,0
CIV,BEN,0,0,0
CIV,BFA,0,0,0
CIV,BGD,0,0,0
CIV,BGR,0,0,0
CIV,BHR,0,0,0
CIV,BHS,0,0,0
CIV,BIH,0,0,0
CIV,BLR,0,0,0
CIV,BLZ,0,0,0
CIV,BOL,0,0,0
CIV,BRA,0,0,0
CIV,BRB,0,0,0
CIV,BRN,0,0,0
CIV,BTN,0,0,0
CIV,BWA,0,0,0
CIV,CAF,0,0,0
CIV,CAN,1045,3320,0
CIV,CHE,711,0,0
CIV,CHL,0,0,0
CIV,CHN,0,0,0
CIV,CIV,7656129,302660,1
CIV,CMR,0,0,0
CIV,COG,0,0,0
CIV,COL,0,0,0
CIV,COM,0,0,0
CIV,CPV,0,0,0
CIV,CRI,0,0,0
CIV,CUB,0,0,0
CIV,CYP,0,0,0
CIV,CZE,26,14,0
CIV,DEU,0,0,0
CIV,DJI,0,0,0
CIV,DNK,180,80,0
CIV,DOM,0,0,0
CIV,DZA,0,0,0
CIV,ECU,0,0,0
CIV,EGY,0,0,0
CIV,ERI,0,0,0
CIV,ESP,1545,335,0
CIV,EST,0,1,0
CIV,ETH,0,0,0
CIV,FIN,47,27,0
CIV,FJI,0,0,0
CIV,FRA,46032,21668,0
CIV,FSM,0,0,0
CIV,GAB,0,0,0
CIV,GBR,3309,2802,0
CIV,GEO,0,0,0
CIV,GHA,0,0,0
CIV,GIN,0,0,0
CIV,GMB,0,0,0
CIV,GNB,0,0,0
CIV,GNQ,0,0,0
CIV,GRC,90,6,0
CIV,GRD,0,0,0
CIV,GTM,0,0,0
CIV,GUY,0,0,0
CIV,HND,0,0,0
CIV,HRV,0,0,0
CIV,HTI,0,0,0
CIV,HUN,7,8,0
CIV,IDN,0,0,0
CIV,IND,0,0,0
CIV,IRL,148,67,0
CIV,IRN,0,0,0
CIV,IRQ,0,0,0
CIV,ISL,0,0,0
CIV,ISR,0,0,0
CIV,ITA,12330,1387,0
CIV,JAM,0,0,0
CIV,JOR,0,0,0
CIV,JPN,21,30,0
CIV,KAZ,0,0,0
CIV,KEN,0,0,0
CIV,KGZ,0,0,0
CIV,KHM,0,0,0
CIV,KWT,0,0,0
CIV,LAO,0,0,0
CIV,LBN,0,0,0
CIV,LBR,0,0,0
CIV,LBY,0,0,0
CIV,LCA,0,0,0
CIV,LKA,0,0,0
CIV,LSO,0,0,0
CIV,LTU,0,0,0
CIV,LUX,46,41,0
CIV,LVA,0,1,0
CIV,MAR,0,0,0
CIV,MDA,0,0,0
CIV,MDG,0,0,0
CIV,MDV,0,0,0
CIV,MEX,0,119,0
CIV,MKD,0,0,0
CIV,MLI,0,0,0
CIV,MLT,0,0,0
CIV,MMR,0,0,0
CIV,MNG,0,0,0
CIV,MOZ,0,0,0
CIV,MRT,0,0,0
CIV,MUS,0,0,0
CIV,MWI,0,0,0
CIV,MYS,0,0,0
CIV,NAM,0,0,0
CIV,NER,0,0,0
CIV,NGA,0,0,0
CIV,NIC,0,0,0
CIV,NLD,386,413,0
CIV,NOR,113,55,0
CIV,NPL,0,0,0
CIV,NZL,0,0,0
CIV,OMN,0,0,0
CIV,PAK,0,0,0
CIV,PAN,0,0,0
CIV,PER,0,0,0
CIV,PHL,0,0,0
CIV,PNG,0,0,0
CIV,POL,5,0,0
CIV,PRT,84,22,0
CIV,PRY,0,0,0
CIV,QAT,0,0,0
CIV,ROM,0,0,0
CIV,RWA,0,0,0
CIV,SAU,0,0,0
CIV,SDN,0,0,0
CIV,SEN,0,0,0
