iso,NIR6_NM,NIR6_NS,NIR6_PESC,NIR6_PESC4,NIR6_SC,NIR6_SC4,NIR7_NM,NIR7_NS,NIR7_PESC,NIR7_PESC4,NIR7_SC,NIR7_SC4,NIR5_NM,NIR5_PESC
"LCA",-0.0578622595143535,0.00675768073025351,-0.0612294198184147,-0.0319865133506379,-0.0513725813899601,-0.0224249920316918,0.530276913980096,0.64416516874529,0.9,0.605553798491626,0.543885377944726,0.56194469132113,-0.0837884598737693,-0.0871719951308446
"LKA",0.0209497553993943,-0.000186084328118122,0.0172715940450013,-0.0232999993914376,0.0240928415614386,-0.0164175275862963,0.0667103116539071,0.0911724569801997,0.10803205408301,0.0693402730766637,0.072830448486671,0.0734600164922807,-0.0238235842057931,-0.0269693145423903
"LSO",0.188230583486773,0.000129058842920191,0.188255986973328,-0.000760573620636603,0.188261355384566,0.00136927398841042,0.0333707202055291,0.0339270571634607,0.0343614128373761,0.0337567227491767,0.0333783826025784,0.0335315816963681,-0.000242680314122915,-0.000242640544840815
"LTU",-0.0073300287163889,-0.00678918115688696,0.00392090177743737,-0.0265235459000004,0.009351690283433,-0.022038087365234,-0.0337903636059825,0.0229975843051503,0.0911938808323594,0.00350371507080877,-0.00830833655465011,-0.00278650572214876,-0.0567385157712704,-0.0456193460000786
"LUX",0.148296958178165,-0.0139340506614222,0.096717600795511,0.0428006672187123,0.0914557219443182,0.0353458887163176,0.0564436940582818,-0.00963371011065405,0.0928822690751441,0.0328475644438045,-0.0152354017920806,-0.0147259946601483,0.0792954087811468,0.0246224321709726
"LVA",0.0522955203602309,0.00705858291868378,0.0503780654450473,0.0147368365946448,0.0491721372545311,0.011147444709211,0.0754512262618505,0.0990298949962887,0.154297253571547,0.0990534961093992,0.0698098523313936,0.0700101054426358,-0.00313256252726252,-0.00568263299440976
"MAR",0.0432777913548616,0.0131916568383447,0.0440876087610665,-0.000579428399377227,0.0438408595894694,-0.000617440082405464,0.325360455998974,0.373075567081337,0.513779723216635,0.360795655462034,0.324798943508048,0.335548674899044,-0.0222461625320482,-0.0223209513611482
"MDA",0.236907151423194,0.0156781152312695,0.225180569277861,0.0232126659338648,0.216562168812932,0.0166913596752323,0.624203770507251,0.619391826243839,0.774290541336544,0.644467319023088,0.578054972381184,0.594277581210786,0.0384072043052005,0.0184219747731242
"MDG",0.0275138624238792,-0.000223608361631352,0.0270862793011111,0.00305935083350128,0.0258691154091471,0.00208719262763693,0.202271268405844,0.198342237561241,0.219384550885675,0.203623178307899,0.199447121873349,0.199915165252041,0.00418297692319843,0.00353073400005137
"MDV",-0.000381805708004703,0.00102878932328065,-0.000425634264996079,-0.00142895872695471,-5.93389802256204e-05,-0.00103822499582495,-0.000500905232092699,0.0027073664592162,0.00423823727350424,0.000296866418891028,-3.24081829649147e-05,0.000195875623161358,-0.00193167911357431,-0.00197406776228338
"MEX",0.0114481010673777,0.017332880299106,0.013760925596553,0.00950836768147865,0.0101699015987768,0.0073003435354742,0.309096701184181,0.355661873228895,0.520071825486129,0.34760917524424,0.30569269674531,0.317146185059608,-0.0165832300585481,-0.0148626056664716
"MKD",0.0207476134807679,0.0143016628201644,0.0215750233122933,-0.00178049537008284,0.0220583811554184,-0.00131891177072986,0.570899598414762,0.629212812537754,0.874274978572458,0.612340209894319,0.571974386040421,0.58297429221044,-0.0311967842975621,-0.0310876789094173
"MLI",0.0262835428491892,0.00753506004497138,0.0257874978033383,-0.0103716519920345,0.0281664875110303,-0.00784064519928929,0.098277565418716,0.117482740032647,0.116376838211838,0.100878384918051,0.100991388610071,0.101685264258656,-0.0106925805764233,-0.0107516694901641
"MLT",-0.0143128555573936,0.0201633709205515,-0.0134123864318448,0.00177183745948684,-0.0138732403303789,0.000829846245525135,0.0653914917493512,0.177184077300172,0.43625296367562,0.15808412255377,0.0645010562585755,0.0911008772712492,-0.0611382581700237,-0.0612285014647014
"MMR",0.00088903042206396,0.00075175161305446,0.000875305314496079,0.000375394300397701,0.000779587835913808,0.000287339228886628,0.0262928288586226,0.027011241372476,0.0301410698384903,0.0266373529077559,0.0261016028775585,0.0261044285355811,7.21450284859718e-05,5.77625442770731e-05
"MNG",0.100048997109062,0.00192905832990881,0.100228198637998,-0.000197658478009728,0.0999006657808787,0.000185122073615996,0.252378989651278,0.255395236971608,0.265848918547258,0.254463219402534,0.251715515378142,0.252332148031802,-0.000178386459108297,-0.000231617649693732
"MOZ",-0.0185187678710087,0.0138386407161313,-0.0185785794181689,-0.0202759137559134,-0.0135030419358591,-0.0152147160207113,0.00805323916843407,0.0441136021500206,0.0210721131298591,0.0106482725199317,0.0140738860566253,0.0149443989754878,-0.0213403028072725,-0.0213166404550528
"MRT",-0.00165406574441651,0.00252878532784103,-0.00165841947064867,0.000222510142683452,-0.00171553195897732,0.000162287753057403,0.156533970388813,0.161263649657164,0.176203739805049,0.158957244861163,0.15642355973168,0.156876401707865,-0.00165406574441651,-0.00165841947064867
"MUS",-0.0981982873352421,0.0533579532032416,-0.101549300746574,-0.0809956376684439,-0.0780217932417653,-0.0581063640985905,-0.128555458593317,0.0470386728373351,0.109111149030556,-0.0760996932297477,-0.0930950338718294,-0.0834937393992064,-0.112127446778342,-0.114154991986709
"MWI",0.00580249232205207,-0.00181328506732938,0.00536880748106146,0.00347476853734822,0.00450148898507929,0.00264808504047601,0.0811619469753357,0.0758457430555166,0.0848789572591501,0.0813053539469853,0.0794219201127587,0.0795831962435148,0.003667522543814,0.00321959888193317
"MYS",-0.0027358213918698,0.000467919945456554,-0.00304688192213558,-0.00523010957050476,-0.00164846209152823,-0.00377264713086066,0.00379104065533624,0.0124896922492033,0.0213961230251576,0.00691967005498726,0.00562001949811565,0.00644302856422731,-0.00723013494268916,-0.00753908890554158
"NAM",0.00109072008170522,5.93958419755318e-05,4.43526563607202e-05,-0.00638823912751946,0.00191449797350339,-0.00443217692511117,0.0193574758535,0.0266546262865797,0.0253227618541834,0.0203199081421551,0.0208148078649846,0.0215025490155528,-0.0065176185708567,-0.00753126688225598
"NER",0.0194552467989167,-0.00178350987216565,0.0191557441234467,0.00229764795646565,0.0184108034809291,0.00173043803186195,0.0476493545928665,0.0426180956823049,0.0492318089631442,0.0475176786830374,0.0462980402310045,0.0463613121609692,0.00328198306127366,0.00289350873958815
"NGA",0.0850402211252364,0.001213178441935,0.085149030288212,-0.0019120720781391,0.0850952111869564,-0.00106224688846436,0.0748117426133758,0.0771821332559202,0.0833605884306404,0.0760581397345635,0.0747178087070403,0.074977911938588,-0.000718012577931623,-0.000721331189931609
"NIC",0.0984543219287118,0.0126458692624536,0.0978420588141816,0.010052697133689,0.0943217791096806,0.00748307614763447,0.9,0.9,0.9,0.9,0.9,0.9,0.00121671644045851,-0.00152338993255305
"NLD",0.0321211450394259,0.0101241151946823,0.0133632655393267,0.0238047232378665,0.0109462623925898,0.019742463219696,0.0392735961182049,0.0254195883538365,0.0743825902233095,0.039871548150606,0.0114969706473129,0.0115810869737365,0.0274820357302074,0.00863183769585382
"NOR",0.0780007952396694,-0.00330400520590513,0.0135512597445535,0.0153858212659991,0.0127143179836323,0.0139244839655629,0.0777607039735354,0.0050096117279168,0.0508613392762415,0.0262397092463062,0.00546345115556279,0.00652251604405373,0.0723409117824224,0.00775062443972557
"NPL",0.12426211037948,0.00136453404701475,0.124361415559868,-0.00627311536395173,0.124520988048248,-0.00451530823137299,0.0198137243443239,0.0233312560584391,0.029216600795487,0.0212470720164319,0.0200591079434309,0.0203938442205857,-0.00161204246411001,-0.00160169066367584
"NZL",0.0845802762530049,0.0248828306897802,0.00642545607739488,0.0480510200552068,0.00298038469976179,0.0395344469685403,0.137763042169092,0.0993720253526534,0.246931625504185,0.130621434227398,0.0401824929826147,0.0476358542844407,0.0788126597108895,0.000445238016835423
"OMN",0.00161547519029741,0.00020442231171933,0.00161265561981932,8.20044960116911e-05,0.00159156223426854,7.50148689571565e-05,0.0114052335523059,0.0117134260961377,0.0125143151768185,0.0115922343681285,0.0113659269831291,0.0114122347956148,-4.86526715645115e-05,-5.18525510378094e-05
